nom_empresa,centro_poblado,longitude,latitude,cod_dane,cod_empresa,ano,mes,pnexc,npnexc,remer,stnstr,segciu,fnivel1,castnat,terr,calzesp,tsubest,infra,sumi,exp,total,chrome
500,CHIVOR,-73.366893755,4.88778166,15236000,500,2016,12,0,98.52,0,43.95,0,0,0,0,0,0,0,0,0,142.47,1
500,DUITAMA,-73.030610836,5.82298464605,15238000,500,2016,12,144.38,265.59,0,2.34,53.81,0,0,0,0,0,0,0,0,466.13,1
500,EL COCUY,-72.4447300399,6.40771564853,15244000,500,2016,12,261.81,0,0,3.43,0,0,0,0,0,0,0,0,0,265.24,1
500,EL ESPINO,-72.4970129087,6.48303062085,15248000,500,2016,12,2.1,44.26,0,1.63,0,0,0,0,0,0,0,0,0,47.99,1
500,FIRAVITOBA,-72.9933618342,5.66892506903,15272000,500,2016,12,0.27,285.54,0,0,0.03,0,0,0,0,0,0,0,0,285.85,1
500,FLORESTA,-72.9181118071,5.85952057405,15276000,500,2016,12,0,34.77,0,0,0,0,0,0,0,0,0,0,0,34.78,1
500,GACHANTIVA,-73.5490931245,5.75188848507,15293000,500,2016,12,0,183.69,0,0.08,0,0,0,0,0,0,0,0,0,183.77,1
500,GAMEZA,-72.8055270159,5.80233579091,15296000,500,2016,12,0.14,28.17,0,0,0.02,0,0,0,0,0,0,0,0,28.32,1
500,GARAGOA,-73.3644267841,5.08324283869,15299000,500,2016,12,0,95.47,0,135.95,0,0,0,0,0,0,0,0,0,231.42,1
500,GUACAMAYAS,-72.5008156901,6.45966545849,15317000,500,2016,12,8.29,43.88,0,1.57,0,0,0,0,0,0,0,0,0,53.74,1
500,GUATEQUE,-73.4712060695,5.0073212036,15322000,500,2016,12,0,10.04,0,68.89,0,0,0,0,0,0,0,0,0,78.93,1
500,GUAYATA,-73.4896957862,4.9671242815,15325000,500,2016,12,0,0.09,0,49.83,0,0,0,0,0,0,0,0,0,49.92,1
500,GUICAN DE LA SIERRA,-72.411765819,6.46285998881,15332000,500,2016,12,86.26,1.09,0,2.6,0,0,0,0,0,0,0,0,0,89.95,1
500,IZA,-72.9795593407,5.61157775921,15362000,500,2016,12,0,145.78,0,0,0,0,0,0,0,0,0,0,0,145.78,1
500,JENESANO,-73.3638083915,5.3857721813,15367000,500,2016,12,67.88,34.11,0,51.82,0,0,0,0,0,0,0,0,0,153.81,1
500,JERICO,-72.5711238428,6.14575069674,15368000,500,2016,12,34.99,109.07,0,2.44,10.76,0,0,0,0,0,0,0,0,157.25,1
500,LABRANZAGRANDE,-72.5777694431,5.56268780724,15377000,500,2016,12,0,133.07,0,0,0,0,0,0,0,0,0,0,0,133.07,1
500,LA CAPILLA,-73.4443470863,5.09568803762,15380000,500,2016,12,0.03,5.01,0,24.91,0,0,0,0,0,0,0,0,0,29.95,1
500,LA VICTORIA,-74.2343971323,5.5237945994,15401000,500,2016,12,142.6,77.33,0,0,0,0,174.19,0,0,0,0,0,0,394.12,1
500,LA UVITA,-72.5599870419,6.3162062521,15403000,500,2016,12,0,8.31,0,3.17,0,0,24.18,0,0,0,0,0,0,35.65,1
500,VILLA DE LEYVA,-73.5246858959,5.63265703354,15407000,500,2016,12,16.18,182.35,0,1.28,0,0,0,0,0,0,0,0,0,199.81,1
500,MACANAL,-73.3196492275,4.97246523201,15425000,500,2016,12,0,13.7,0,99.66,0,0,0,0,0,0,0,0,0,113.36,1
500,MARIPI,-74.0040590487,5.55008773144,15442000,500,2016,12,111.6,374.83,0,0,0,0,107.31,0,0,0,0,0,0,593.74,1
500,MIRAFLORES,-73.1456279863,5.19651615513,15455000,500,2016,12,0,224.87,0,119.08,0,0,0,0,0,0,0,0,0,343.94,1
500,MONGUA,-72.7981001021,5.75423927382,15464000,500,2016,12,0,17.59,0,0,0,0,0,0,0,0,0,0,0,17.59,1
500,MONGUI,-72.8492622931,5.72340786063,15466000,500,2016,12,26.13,33.98,0,0.64,0.02,0,0,0,0,0,0,0,0,60.76,1
500,MONIQUIRA,-73.5733706158,5.87633305531,15469000,500,2016,12,3204,294.1,0,0.08,0,0,0,0,0,0,0,0,0,3498.18,1
500,MOTAVITA,-73.3678389344,5.57770072028,15476000,500,2016,12,0.28,9.73,0,2.04,0,0,0,0,0,0,0,0,0,12.06,1
500,MUZO,-74.1027542999,5.53245722089,15480000,500,2016,12,620,464.84,0,0,0,0,127.47,0,0,0,0,0,0,1212.31,1
500,NOBSA,-72.939853172,5.771042607,15491000,500,2016,12,21.23,32.01,0,0,3.03,0,0,0,0,0,0,0,0,56.27,1
500,NUEVO COLON,-73.4571348371,5.35514851706,15494000,500,2016,12,10.44,71.57,0,44.08,0,0,0,0,0,0,0,0,0,126.09,1
500,OICATA,-73.308404103,5.59523375635,15500000,500,2016,12,1.04,8.43,0,0.72,0,0,0,0,0,0,0,0,0,10.19,1
500,OTANCHE,-74.1809678964,5.65753554395,15507000,500,2016,12,6.2,1899.11,0,0,0,0,58.22,0,0,0,0,0,0,1963.53,1
500,PACHAVITA,-73.3969550834,5.14006205365,15511000,500,2016,12,0,7.44,0,40.25,0,0,0,0,0,0,0,0,0,47.68,1
500,PAEZ,-73.0525553002,5.09789282185,15514000,500,2016,12,0,435.09,0,70.23,0,0,0,0,0,0,0,0,0,505.33,1
500,PAIPA,-73.1179179167,5.77994168888,15516000,500,2016,12,18.34,2407.16,0,26.19,0.03,0,0,0,0,0,0,0,0,2451.73,1
500,PAJARITO,-72.7032202088,5.29364101567,15518000,500,2016,12,0,110.26,0,0,0,0,0,0,0,0,0,0,0,110.26,1
500,PANQUEBA,-72.4592015449,6.44307619932,15522000,500,2016,12,63.03,0,0,1.43,0,0,0,0,0,0,0,0,0,64.46,1
500,PAUNA,-73.97844971,5.65632422107,15531000,500,2016,12,6.2,303.92,0,0,0,0,41.93,0,0,0,0,0,0,352.05,1
500,PAYA,-72.4237755806,5.6257001331,15533000,500,2016,12,0,3.65,0,0,0,0,0,0,0,0,0,0,0,3.65,1
500,PAZ DE RIO,-72.7491433309,5.98764091396,15537000,500,2016,12,0,71.54,0,0,0,0,0,0,0,0,0,0,0,71.54,1
500,PESCA,-73.0508685115,5.55881131008,15542000,500,2016,12,0.14,61.31,0,3.83,0.02,0,0,0,0,0,0,0,0,65.29,1
500,PISBA,-72.4859425146,5.7216213544,15550000,500,2016,12,0,14.58,0,0,0,0,0,0,0,0,0,0,0,14.58,1
500,PUERTO BOYACA,-74.5877827354,5.97664715502,15572000,500,2016,12,2.83,2131.32,0,0.67,0,0,0,0,0,0,1961.05,0,0,4095.87,1
500,QUIPAMA,-74.1800347561,5.52055370831,15580000,500,2016,12,502.2,304.09,0,0,0,0,901.7,0,0,0,0,0,0,1707.99,1
500,RAMIRIQUI,-73.3348676913,5.4002211245,15599000,500,2016,12,683.97,352.93,0,6.51,0,0,0,0,0,0,0,0,0,1043.41,1
500,RAQUIRA,-73.6325018712,5.53906792025,15600000,500,2016,12,206.67,52.53,0,0.08,0,0,0,0,0,0,0,0,0,259.27,1
500,RONDON,-73.2084727551,5.35740204136,15621000,500,2016,12,0,10.7,0,35.14,0,0,0,0,0,0,0,0,0,45.83,1
500,SABOYA,-73.7646637544,5.69773271604,15632000,500,2016,12,6.24,56.81,0,0,0,0,8.07,0,0,0,0,0,0,71.11,1
500,SACHICA,-73.5426340731,5.58359189812,15638000,500,2016,12,32.04,267.2,0,0.64,0,0,0,0,0,0,0,0,0,299.88,1
500,SAMACA,-73.4856416273,5.49231280648,15646000,500,2016,12,0,1185.74,0,3.23,38.42,0,0,0,0,0,0,0,0,1227.39,1
500,SAN EDUARDO,-73.0777254035,5.22409747529,15660000,500,2016,12,0,108.37,0,38.22,0,0,0,0,0,0,0,0,0,146.59,1
500,SAN JOSE DE PARE,-73.5453757662,6.01897480756,15664000,500,2016,12,87.14,21.1,0,0,0,0,0,0,0,0,0,0,0,108.24,1
500,SAN LUIS DE GACENO,-73.168359454,4.81969008637,15667000,500,2016,12,0,737.1,0,46.87,0,0,0,0,0,0,0,0,0,783.97,1
500,SAN MATEO,-72.5552600266,6.40168195892,15673000,500,2016,12,2.56,27.68,0,3.2,0,0,36.27,0,0,0,0,0,0,69.7,1
500,SAN PABLO DE BORBUR,-74.0699641591,5.65067434872,15681000,500,2016,12,6.2,300.23,0,0,0,0,56.87,0,0,0,0,0,0,363.31,1
500,SANTANA,-73.481231213,6.05741393498,15686000,500,2016,12,76.04,7.78,0,0,0,0,0,0,0,0,0,0,0,83.83,1
500,SANTA MARIA,-73.2635138961,4.85719292711,15690000,500,2016,12,0,1556.64,0,40.17,0,0,0,0,0,0,0,0,0,1596.81,1
500,SANTA ROSA DE VITERBO,-72.9824613082,5.87455316111,15693000,500,2016,12,73.48,77.95,0,0,53.61,0,0,0,0,0,0,0,0,205.03,1
500,SANTA SOFIA,-73.6027094257,5.71326789499,15696000,500,2016,12,26.07,371.82,0,0.08,0,0,0,0,0,0,0,0,0,397.97,1
500,SATIVANORTE,-72.7084627036,6.13113651918,15720000,500,2016,12,0,7.11,0,0,0,0,0,0,0,0,0,0,0,7.11,1
